Station,Station2,Station3,Bloom_chase,Sample_Depth,Year,Date,Month,Station_depth,Secchi,Surf_Temp,SpCond,PAR,DO,Turbidity,TP,TDP,SRP,NH4,NO3,Urea,SiO2,Cl,TSS,VSS,POC,PON,DOC,CDOM,Chla,PC,part_microcystin,diss_microcystin,totalcyanos_cells,totalcyanos_biovol,Latitude,Longitude
WE8,WE8,WE08,,0.75,2013,8/12/2013,8,4,0.5,23.07,312.2,15,7.38,248,162.49,7.19,0.79,4.88,1.327,,,,127,117.2,26.99,4.38,5.47,,156.17,483.07,25.71,,1275785,46373,41.834,-83.36383333
WE2,WE2,WE02,,0.75,2013,8/19/2013,8,4.7,0.9,25,308.5,85,7.35,18.6,47.15,6.67,0.79,2.41,1.058,,,,14.68,8.32,3.81,0.6,5.22,,89.08,24.82,4.49,,92446,1888,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,8/19/2013,8,7.9,0.9,23.55,281.1,863,7.74,15.7,33.2,4.14,0.64,1,0.662,,,,11.98,8.46,3.76,0.56,3.75,,62.18,30.82,2.75,,2761099,135698,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,8/19/2013,8,2.6,0,23.54,330.9,15,7.71,829,1467.61,14.4,3.68,3.16,0.568,,,,540.8,515,219.34,34.68,8.7,,243.81,3315.11,56.35,,9046652,346576,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,8/19/2013,8,4.4,0.4,24.25,295.4,107,7.74,26,65.44,7.24,0.79,1.63,0.95,,,,22.25,20.1,8.31,1.15,5.09,,114.53,45.56,2.71,,281393,9777,41.834,-83.36383333
WE 2013.8,other,other,1,0.75,2013,8/19/2013,8,9.6,0.7,23.74,252.2,916,7.72,17.4,38.43,2.39,0.61,0.35,0.218,,,,12,11.6,4.64,0.72,2.9,,57.27,29.9,0.81,,,,41.73056667,-82.89606667
WE2,WE2,WE02,,0.75,2013,8/26/2013,8,4.7,0.7,24.49,274.5,118,7.56,14.9,51.25,5.81,0.42,1.36,0.463,,,,16.64,9.06,4.17,0.64,4.48,,98.54,21.05,5.29,,771658,44637,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,8/26/2013,8,7.9,1.5,23.91,253.7,581,7.56,5.55,23.69,4.35,0.63,3.11,0.368,,,,5.43,3.66,1.57,0.24,3.43,,17.85,38.72,0.35,,3028061,190237,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,8/26/2013,8,2.4,0.5,24.44,324.3,93,7.09,34.4,90.07,8.79,0.74,2.8,0.293,,,,29.5,15.47,6.06,1.04,6.79,,118.17,104.03,43.19,,27190585,1323475,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,8/26/2013,8,3.9,0.5,23.51,300.8,133,6.87,22,65.89,6.37,0.92,2.29,0.721,,,,20.77,11.9,5.03,0.81,5.75,,71.18,31.8,6.74,,24036223,1115681,41.834,-83.36383333
WE 2013.9,other,other,1,0.75,2013,8/26/2013,8,7.9,2,23.65,220.2,499,7.68,2.35,13.9,4.51,0.76,1.06,0.226,,,,,,0.46,0.07,2.34,,7.86,2.74,0.01,,,,41.91383333,-83.16776667
WE 2013.10,other,other,1,0.75,2013,8/26/2013,8,6.3,0.6,22.38,292.7,157,7.19,18.3,56.78,5.79,0.71,1.4,0.74,,,,17.3,11.57,4.83,0.73,4.51,,54.34,42.01,2.67,,,,41.83516667,-83.2909
WE2,WE2,WE02,,0.75,2013,9/3/2013,9,4.6,0.9,24.17,269.5,99,7.75,14.1,48.8,4.63,0.93,1.94,0.283,,,,14.77,8.27,3.15,0.58,4.36,,78.46,22.98,9.6,,70605,907,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,9/3/2013,9,7.9,0.9,23.14,245.3,254,7.56,12.1,34.33,2.18,0.73,1.82,0.246,,,,9,5.83,2.45,0.43,3.05,,42.75,21.45,1.04,,1053062,42337,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,9/3/2013,9,2.4,0.1,23.02,297.2,9,7.29,59.5,156.82,8.24,0.26,1.75,0.012,,,,96.5,43.5,9.46,1.63,5.42,,223.36,64.16,20.78,,248319,4391,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,9/3/2013,9,3.9,0.4,22.16,313.7,86,7.49,28.6,79.92,4.47,below detection,0.59,0.449,,,,22.25,12.6,4.88,0.75,6.45,,,46.34,5.51,,4084990,11192,41.834,-83.36383333
WE 2013.11,other,other,1,0.75,2013,9/3/2013,9,7.5,2.4,23.23,222.8,1598,7.62,2.31,12.58,1.21,0.35,33.84,0.262,,,,2.87,1.13,0.4,0.05,2.53,,4.04,0.09,0.21,,,,41.92091667,-83.19796667
WE 2013.12,other,other,1,0.75,2013,9/3/2013,9,7.7,1.7,22.89,230.9,296,6.41,3.01,17.1,0.92,below detection,5.8,0.284,,,,4.9,2.3,0.79,0.09,2.8,,4.06,0.91,0.6,,,,41.87393333,-83.2
WE2,WE2,WE02,,0.75,2013,9/10/2013,9,4.7,0.3,23.27,266.1,45,6.65,33.3,81.79,4.51,below detection,below dectection,0.012,,,,23.68,14.64,5.72,1.07,4.37,,114.5,59.56,6.02,,118209,4683,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,9/10/2013,9,7.7,0.8,22.61,242.7,461,7.75,13.8,35.1,2.15,below detection,below dectection,0.122,,,,12.88,6.44,3.03,0.6,2.98,,65.33,19.67,0.79,,225542,7676,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,9/10/2013,9,2.1,0.2,19.03,288.2,125,7.15,45.5,120.77,7.32,below detection,0.14,0.011,,,,41.13,18.33,7.48,1.09,5.58,,121.54,49.32,8.78,,1323356,61657,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,9/10/2013,9,3.9,0.3,19.42,282.8,1,7.66,52.5,119.8,5.66,below detection,0.87,0.118,,,,39.13,24.73,10.75,1.91,5.46,,203.01,227.95,6.43,,310410,6465,41.834,-83.36383333
WE 2013.14,other,other,1,0.75,2013,9/10/2013,9,4.2,0.2,17.37,282,62,5.32,49.4,142.82,6.94,below detection,1.09,0.011,,,,47.07,25.07,10.3,1.49,5.56,,152.76,70.1,12.12,,,,41.70875,-83.30338333
WE2,WE2,WE02,,0.75,2013,9/17/2013,9,4.8,0.5,18.36,257.2,381,6.84,25.1,68.75,3.63,below detection,0.48,0.012,,,,23.8,10.83,4.14,0.69,2.32,,88.21,22.71,2.8,,8606550,341240,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,9/17/2013,9,7.7,3,18.84,226.6,1326,7.34,3.64,14.52,1.41,below detection,0.97,0.207,,,,2.47,1.54,0.68,0.12,4.75,,11.73,3.44,0.59,,2312239,1565,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,9/17/2013,9,2.6,0.4,17.09,331.9,93,7.34,60.6,160.37,7.14,0.21,1.19,0.014,,,,63.2,18.7,6.92,1.06,,,101.44,11.55,2.49,,52994696,1624679,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,9/17/2013,9,4,0.5,17.7,288.6,62,6.94,35.8,98.96,5.12,below detection,1.22,0.011,,,,35.33,12.03,5.05,0.85,5.97,,89.39,12.54,3.04,,6236781,100167,41.834,-83.36383333
WE 2013.15,other,other,1,0.75,2013,9/17/2013,9,4.6,0.5,17.18,271.1,72,7.69,46.1,116.74,5.26,below detection,2,0.011,,,,46.35,15.9,5.92,0.96,5.62,,79.25,16.07,5.61,,,,41.71,-83.29141667
WE2,WE2,WE02,,0.75,2013,9/23/2013,9,4.7,0.6,17.28,259.1,56,7.51,22,59.31,2.19,below detection,0.27,0.012,,,,20.23,9.67,3.98,0.6,5.21,,65.62,33.56,2.28,,8606550,341240,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,9/23/2013,9,7.9,3.2,16.05,222.2,1620,7.62,1.51,10.08,0.16,below detection,12.41,0.245,,,,1.8,0.42,0.26,0.04,3.83,,3.8,0.32,0.27,,2312239,1565,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,9/23/2013,9,2.6,0.2,17.13,300.8,27,7.51,59.2,165.92,6.43,below detection,1.18,0.017,,,,63.2,16.3,7.63,1.18,2.17,,105.95,25.82,2.11,,52994696,1624679,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,9/23/2013,9,4,0.2,15.44,264.5,59,7.48,30.8,80.55,2.67,below detection,1.57,0.016,,,,37.5,10.75,4.77,0.68,5.43,,74.1,23.63,4.11,,6236781,100167,41.834,-83.36383333
WE2,WE2,WE02,,0.75,2013,10/15/2013,10,4.8,0.4,17.61,275.9,100,7.48,24.6,93.72,9.95,1.6,below dectection,0.01,,,,25.9,8.95,3.83,0.51,3.98,,42.44,2.28,0.41,,58553504,2578522,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,10/15/2013,10,7.6,1,16.03,256.5,314,7.45,12.8,33.74,3.22,0.83,below dectection,0.111,,,,8.08,3.58,1.88,0.34,,,39.44,10.98,0.11,,41,0,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,10/15/2013,10,2.5,0.1,15.14,285.3,34,7.78,41.7,132.67,9.5,0.76,below dectection,0.009,,,,46.87,14.4,6.37,0.83,,,60.36,1.64,0.5,,123737288,5777349,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,10/15/2013,10,3.9,0.4,,265.4,59,7.52,30.7,105.38,8.48,1.07,below dectection,0.009,,,,36.65,10.35,4.05,0.52,,,52.17,3.81,0.25,,55441681,2638500,41.834,-83.36383333
WE 2013.16,other,other,1,0.75,2013,10/15/2013,10,,0.4,16.47,258.5,55,7.45,21.6,75.96,6.2,0.69,below dectection,0.009,,,,22.45,6.55,3.43,0.46,,,39.07,2.09,0.24,,,,41.70418333,-83.25705
WE 2013.17,other,other,1,0.75,2013,10/15/2013,10,4.4,0.6,12.07,262.3,49,7.46,13.5,59.68,13.3,5.7,43.21,0.044,,,,15.88,3.88,2.72,0.4,,,16.6,1.53,0.12,,,,41.64393333,-83.12941667
WE 2013.18,other,other,1,0.75,2013,10/15/2013,10,8,0.3,14.09,,,,17.2,44.17,4.98,0.36,below dectection,0.009,,,,14.07,6.2,2.61,0.46,,,41.05,11.34,0.2,,,,41.74151667,-83.15138333
WE 2013.19,other,other,1,0.75,2013,10/15/2013,10,4.5,0.1,12.14,248.5,35,7.47,23.2,77.55,6.04,0.45,below dectection,0.009,,,,26.2,8.4,3.53,0.49,,,36.53,1.12,0.5,,,,41.71658333,-83.30718333
WE2,WE2,WE02,,0.75,2013,10/21/2013,10,4.5,0.6,,259.9,240,7.45,13.7,57.32,8.75,2.76,15.59,0.015,,,,15.5,4.1,1.98,0.38,3.56,,17.03,7.8,0.1,,1318016,45890,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2013,10/21/2013,10,7.6,0.6,,258.1,71,7.38,20.7,67.71,5.98,0.88,below dectection,0.009,,,,21.57,7.23,3.04,0.47,3.64,,36.86,3.81,0.05,,57909192,2610272,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2013,10/21/2013,10,2.3,0.6,,375.7,262,7.41,23.8,100.01,12,1.23,2.48,0.304,,,,34,17.8,3.86,0.62,5.58,,62.5,21.66,0.51,,11606211,511735,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2013,10/21/2013,10,3.9,0.6,,,,,15.5,80.53,24.24,11.54,89.18,0.253,,,,38.2,8.75,1.99,0.33,5.68,,21.94,2.35,0.14,,7404996,303612,41.834,-83.36383333
WE2,WE2,WE02,,0.75,2014,5/27/2014,5,4.88,0.9,21.4,375.6,276,11.73,5.44,58.58,12.05,0.93,3.55,1.904,,,,9.53,5.6,2.55,0.5,5.91,,67.2,3.15,,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,5/27/2014,5,8.11,2,19.4,271.1,533,8.41,1.3,10.89,3.89,0.43,3.09,0.305,,,,2.18,1.24,0.62,0.1,3.28,,5.67,0.13,,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,5/27/2014,5,2.59,0.6,22.1,474,132,9.74,11.2,113.26,25.59,7.91,8.75,6.555,,,,18.3,6.67,2.45,0.5,8.06,,50.62,1.97,0.12,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,5/27/2014,5,5.2,2,20.5,354.9,577,8.51,1.46,18.17,5.48,0.1,4.57,0.765,,,,2.68,1.24,0.49,0.09,3.92,,4.31,0.21,,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,5/27/2014,5,7,3,19.4,257.4,772,8.26,1.1,9.87,3.18,0.24,2.34,0.305,,,,1.56,1.09,0.39,0.07,2.81,,3.86,0.1,,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,5/27/2014,5,8.53,3,18.8,255.8,642,9.12,0.76,7.98,3.44,0.61,2.14,0.281,,,,1.15,1.18,0.46,0.07,2.78,,3.52,0.07,,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,6/16/2014,6,5.1,0.9,22.4,290.6,131,8.9,10.1,36.13,12.29,4.16,3.51,0.483,,,,10.78,1.25,0.68,0.15,3.26,,10.72,0.31,,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,6/16/2014,6,8.5,4,22.5,281.7,1801,7.2,1.34,19.71,4.4,0.24,10.41,0.475,,,,2.73,1.55,0.84,0.13,3.24,,12.26,0.44,,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,6/16/2014,6,2.8,0.4,23.3,472.8,210,7.73,11.4,57.36,15.56,2.65,1.34,2.044,,,,14.37,2.53,1.39,0.26,6.58,,23.04,1.82,0.32,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,6/16/2014,6,4.4,1.4,23.3,429,166,6.34,3.47,55.06,37.32,24.93,102.92,2.003,,,,3.82,1.07,0.6,0.12,5.92,,5.74,1.45,0.25,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,6/16/2014,6,6.1,0.9,23.3,300.4,285,7.59,11.9,56.77,10.54,1.11,2.14,0.545,,,,16,3.48,1.72,0.32,3.4,,34.37,1.06,,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,6/16/2014,6,8.4,2,22.8,304.9,1136,6.9,3.13,19.34,6.49,0.83,5.39,0.485,,,,3.67,0.84,0.46,0.08,3.46,,5.09,0.21,,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,6/30/2014,6,4.9,1.3,24.7,291.5,313,8.2,4.81,26.35,6.65,0.65,8.64,0.472,,,,6.63,2.38,0.96,0.15,3.84,,19.94,1.69,,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,6/30/2014,6,8,2,24.8,311.8,204,7.81,1.79,23.75,5.7,0.27,20.65,0.612,,,,3.13,2.04,0.78,0.13,3.39,,12.93,1.59,,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,6/30/2014,6,2.5,0.9,26.1,405.3,282,7.79,8.39,81.27,35.74,21.71,4.35,3.876,,,,8.65,2.44,1.15,0.24,6.49,,29.81,6.57,0.4,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,6/30/2014,6,4.2,1,25.9,401,96,8.53,8.62,69.52,19.69,8.77,4.62,3.049,,,,11.58,3.84,1.55,0.25,5.14,,35.97,4.49,0.1,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,6/30/2014,6,6,1.4,24.5,290,681,7.06,4.01,19.4,4.57,0.17,16.18,0.445,,,,5,1.65,0.59,0.12,3.02,,7.88,0.63,,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,6/30/2014,6,8.3,3,24.7,293.5,203,7.82,1.41,15.15,4.19,0.05,7.63,0.472,,,,2.98,1.51,0.63,0.1,3.38,,10.62,0.81,,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,7/8/2014,7,5,1.4,23.8,295.9,108,7.48,3.55,22.68,7.93,2.49,16.29,0.598,,,,4.62,1.65,0.96,0.06,4.08,,6.85,1.18,0.29,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,7/8/2014,7,7,2,23.7,281.7,492,8.69,1.16,14.45,3.51,1.02,17.8,0.458,,,,2.56,0.71,0.38,0.05,3,,3.55,0.6,,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,7/8/2014,7,2.8,0.3,23.8,367.4,19,7.7,11.9,80.82,16.68,3.88,7.27,3.948,,,,16.39,4.68,1.13,0.16,5.8,,46.27,13.75,,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,7/8/2014,7,4,2,24,292.8,256,9.22,2.45,27.99,16.14,9.98,40.56,0.473,,,,2.73,0.48,0.35,0.05,3.2,,3.15,0.09,,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,7/8/2014,7,5.7,1,23.5,279.6,67,8.41,9.47,34.03,5.05,0.2,16.16,0.344,,,,18.43,1.62,0.66,0.1,3.05,,6.98,0.12,,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,7/8/2014,7,8.2,2,23.3,245.2,454,7.71,2.22,15.55,1.65,0.26,8.23,0.327,,,,3.28,0.6,0.36,0.06,2.43,,3.3,0.14,,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,7/14/2014,7,5.1,1.8,24.4,312.5,204,6.81,3.61,26.15,6.94,0.57,11.03,1.09,,,,3.91,2.25,0.87,0.15,3.89,,10.43,17.18,1.02,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,7/14/2014,7,8.2,3.5,24.2,271.5,607,7.26,1.07,13.07,3.12,bd,13.36,0.392,,,,0.97,0.61,0.45,0.07,2.78,,3.96,0.71,0.17,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,7/14/2014,7,2.5,1.5,25.2,362,405,6.69,5.41,59.31,32.01,18.39,29.95,2.732,,,,4.97,1.21,0.85,0.15,5.67,,19.29,0.87,0.57,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,7/14/2014,7,4.2,3.3,25.5,322.2,599,6.85,1.93,28.19,16.18,7.52,52.4,1.211,,,,1.63,0.65,0.39,0.06,4.18,,3.79,0.56,0.5,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,7/14/2014,7,6.1,1.5,24.6,285.9,530,8.73,3.7,23.11,4.62,bd,3.04,0.449,,,,4.42,1.05,0.58,0.1,3.05,,7.74,0.73,,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,7/14/2014,7,8.5,4,24.5,259.4,1523,7.39,0.99,11.39,2.08,bd,8.28,0.327,,,,1.38,0.98,0.5,0.08,2.87,,4.28,0.96,0.44,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,7/21/2014,7,4.8,2,23.5,296.8,349,6.7,7.21,32.25,4.51,0.04,2.93,0.518,,,,5.82,3.85,2.32,0.3,3.41,,16.26,5.13,4.94,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,7/21/2014,7,6.3,,24.1,255.9,215,5.98,1.57,14.32,1.74,0.14,1.69,0.318,,,,3.18,2.3,0.89,0.13,2.38,,5.95,6.14,1.82,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,7/21/2014,7,2.8,0.8,23.3,331.4,754,8.5,24.7,80.22,8.31,bd,2.13,1.65,,,,17.6,13.2,7.06,1.12,5.46,,68.1,148.94,19.18,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,7/21/2014,7,4.2,,25.4,310.4,1105,5.31,2.04,28.89,9.2,1.7,7.7,0.601,,,,2.64,2.08,1.23,0.16,3.54,,8.8,1.03,3.74,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,7/21/2014,7,6,1.2,23.9,312.2,945,7.24,5.58,32.14,4.52,bd,1.82,1.021,,,,6.74,3.48,1.8,0.29,3.75,,18.62,5.59,6.14,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,7/21/2014,7,8.2,3.8,24.2,266.1,1599,6.56,6.67,14.43,1.99,bd,0.73,0.335,,,,3.96,1.57,1.12,0.16,2.69,,7.81,1.76,2.81,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,7/29/2014,7,4.8,2,22.2,285.5,973,7.29,3.52,23.55,5.99,2.5,6.48,0.439,,,,3.13,2.01,0.78,0.11,3.4,0.64,10.02,8.81,3.98,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,7/29/2014,7,8.1,,22.6,255.3,1150,7.13,2.45,16.46,3.07,1.01,9.39,0.308,,,,2.71,1.74,0.61,0.09,2.44,0.37,6.12,4.77,1.01,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,7/29/2014,7,2.4,0.5,21.7,381.4,38,8.72,23.2,104.04,10.3,1.12,bd,1.433,,,,22.53,13.57,6.01,1.12,6.02,2.45,126.14,201.19,37.06,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,7/29/2014,7,4.1,,24,313.5,766,8.38,9,50.35,6.91,0.46,bd,0.43,,,,10.1,6.92,3.66,0.56,4.21,1.12,42.11,49.57,5.85,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,7/29/2014,7,5.9,0.6,22.2,314.6,467,8.84,15.5,67.5,7.93,3.46,bd,1.026,,,,17.86,6.32,2.86,0.52,3.68,1.17,33.15,27.74,6.93,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,7/29/2014,7,8.2,,22.6,256.5,1279,8.8,2.35,18.5,3.46,0.57,bd,0.288,,,,3.44,1.29,0.5,0.08,2.34,0.49,5.63,2.56,1.74,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,8/4/2014,8,4.9,1,23.1,291.2,676,6.78,8.99,31.98,4.83,1.45,3.03,0.556,,,,10.93,5,2.1,0.32,3.9,1.22,29.44,39.01,4.33,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,8/4/2014,8,8,1.6,24.6,259.9,400,8.05,3.56,22.09,3.17,0.55,1.64,0.139,,,,5.65,4.7,1.75,0.24,3.28,0.56,18.11,15.38,1.54,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,8/4/2014,8,2.6,0.6,24.4,286.2,14,7.43,21.9,62.19,6.71,0.25,1.82,0.288,,,,18.92,12.35,5.63,0.86,4.86,1.37,71.62,93.15,10.14,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,8/4/2014,8,4.2,0.8,24.5,268.2,404,7.34,12.3,40.07,4.88,0.17,1.31,0.087,,,,14.93,9.1,2.94,0.41,3.67,0.78,46.53,21.34,4.31,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,8/4/2014,8,6,0.6,24.6,291.8,530,9.01,17.7,44.37,5.34,0.1,3.25,0.618,,,,16.6,10.77,4.65,0.68,3.95,1.04,54.46,45.43,9.28,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,8/4/2014,8,8.3,1.2,24.2,241.6,1255,7.75,2.11,14.98,1.67,0.17,2.04,0.216,,,,2.79,2.08,0.97,0.14,2.57,0.25,6.74,8.46,1.17,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,8/11/2014,8,5.1,0.2,23.8,275.1,1,7.65,41.9,121.13,6.93,0.69,7.07,0.146,,,,41.45,15,6.79,1.21,3.9,1.19,71.96,268.78,29.3,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,8/11/2014,8,8.1,0.8,23.5,265.7,8,7.41,12,45.68,5.66,0.98,7.14,0.039,,,,11.5,7.6,2.64,0.45,3.28,0.64,30.23,52.11,11.4,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,8/11/2014,8,2.8,0.2,23.6,269.8,4,8.16,66.3,133.03,6.17,0.1,4.02,0.218,,,,56.8,20.9,7.95,1.36,4.86,1.21,97.96,70.87,36.7,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,8/11/2014,8,4.2,0.4,23.7,266.2,35,6.93,22.6,80.38,7.93,1.65,9.14,0.016,,,,19.7,9.47,3.63,0.65,3.67,0.74,45.89,74.46,8.9,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,8/11/2014,8,6.1,0.6,23.8,269.6,26,8.24,11,43.56,5.62,1.53,8.12,0.145,,,,11.57,3.13,1.34,0.25,3.95,0.56,11.58,16.97,2.9,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,8/11/2014,8,8.3,1.2,23.5,270.1,83,7.03,8.5,24.71,4.03,0.09,9.92,0.216,,,,6.2,1.68,1.07,0.18,2.57,0.53,8.81,5.86,3.4,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,8/18/2014,8,4.7,0.6,21.9,270,91,7.16,22.5,72.11,7.08,1.27,3.25,0.001,,,,20.43,7.6,3.96,0.54,3.98,0.82,39.39,23.89,4.71,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,8/18/2014,8,8,2.1,21.6,225.6,499,8.83,1.49,11.98,1.33,bd,1.77,0.179,,,,1.95,1,0.55,0.1,3.29,0.22,5.86,1.08,0.21,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,8/18/2014,8,2.5,0.4,21.8,284.6,36,7.53,47.5,149.98,9,1.47,2.37,0.001,,,,54.6,15.3,6.8,0.88,4.21,1.65,50.7,25.56,4.14,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,8/18/2014,8,4.1,0.8,22.6,280.4,262,7.88,16.9,66.93,7.38,1.35,1.85,0.002,,,,18.27,7.53,3.34,0.49,3.36,0.76,36.01,11.37,2.54,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,8/18/2014,8,6,0.5,22,265.1,148,8.22,31.6,82.74,7.18,2.44,2.01,0.003,,,,27.6,7.65,3.76,0.58,2.92,0.2,33.35,15.78,3.39,,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2014,8/18/2014,8,8.4,2,22,228.5,1171,8.55,2.01,13.61,1.58,0.29,2.97,0.166,,,,2.71,1.23,0.56,0.09,2.82,0.39,5.95,0.68,0.21,,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2014,8/25/2014,8,4.8,0.6,24.1,279,54,6.53,22.4,90.27,21.17,15.75,3.38,0.008,,,,19.8,6.57,2.82,0.44,4.18,1.1,27.1,18.81,2.7,,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2014,8/25/2014,8,7.9,3,23.9,238.4,1817,6.83,1.01,11.58,0.63,0.2,18.23,0.199,,,,1.75,0.59,0.39,0.06,2.2,0.32,3.56,1.37,0.1,,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2014,8/25/2014,8,2.8,0.4,24.6,288,166,5.88,32.5,114.08,11.5,4.42,2.37,0.015,,,,36.4,9.25,4.55,0.65,4.46,1.47,32.5,15.24,3.6,,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2014,8/25/2014,8,4.6,0.6,25.5,268.5,636,7.82,14.8,65.61,11.81,6.6,1.84,0.023,,,,15.73,6.7,2.94,0.39,3.61,0.88,22.85,22.12,1.4,,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2014,8/25/2014,8,6,0.3,25,279.3,23,7.38,31.6,98.15,10.27,3.68,2.58,0.028,,,,27.7,8.15,4.03,0.59,4.27,1.34,38.28,45.72,3.1,,,,41.70316667,-83.25433333
